step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
5420,PLACE_PROTOTYPE_PART,MON-F-05680,-Z,MON-F-05569,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5421,PLACE_PROTOTYPE_PART,MON-F-05709,-Z,MON-F-05571,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5422,PLACE_PROTOTYPE_PART,MON-F-05735,-Z,MON-F-05573,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5423,PLACE_PROTOTYPE_PART,MON-F-05759,-Z,MON-F-05575,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5424,PLACE_PROTOTYPE_PART,MON-F-05782,-Z,MON-F-05577,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5425,PLACE_PROTOTYPE_PART,MON-F-05805,-Z,MON-F-05578,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5426,PLACE_PROTOTYPE_PART,MON-F-05827,-Z,MON-F-05580,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5427,PLACE_PROTOTYPE_PART,MON-F-05849,-Z,MON-F-05582,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5428,PLACE_PROTOTYPE_PART,MON-F-05870,-Z,MON-F-05584,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5429,PLACE_PROTOTYPE_PART,MON-F-05661,-Z,MON-F-05585,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5430,PLACE_PROTOTYPE_PART,MON-F-05664,-Z,MON-F-05586,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5431,PLACE_PROTOTYPE_PART,MON-F-05681,-Z,MON-F-05569,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5432,PLACE_PROTOTYPE_PART,MON-F-05710,-Z,MON-F-05570,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5433,PLACE_PROTOTYPE_PART,MON-F-05736,-Z,MON-F-05573,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5434,PLACE_PROTOTYPE_PART,MON-F-05760,-Z,MON-F-05574,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5435,PLACE_PROTOTYPE_PART,MON-F-05783,-Z,MON-F-05577,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5436,PLACE_PROTOTYPE_PART,MON-F-05806,-Z,MON-F-05579,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5437,PLACE_PROTOTYPE_PART,MON-F-05828,-Z,MON-F-05580,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5438,PLACE_PROTOTYPE_PART,MON-F-05850,-Z,MON-F-05582,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5439,PLACE_PROTOTYPE_PART,MON-F-05871,-Z,MON-F-05587,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5440,PLACE_PROTOTYPE_PART,MON-F-05665,-Z,MON-F-05588,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5441,PLACE_PROTOTYPE_PART,MON-F-05666,-Z,MON-F-05589,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5442,PLACE_PROTOTYPE_PART,MON-F-05682,-Z,MON-F-05590,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5443,PLACE_PROTOTYPE_PART,MON-F-05711,-Z,MON-F-05592,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5444,PLACE_PROTOTYPE_PART,MON-F-05737,-Z,MON-F-05594,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5445,PLACE_PROTOTYPE_PART,MON-F-05761,-Z,MON-F-05596,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5446,PLACE_PROTOTYPE_PART,MON-F-05784,-Z,MON-F-05599,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5447,PLACE_PROTOTYPE_PART,MON-F-05807,-Z,MON-F-05601,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5448,PLACE_PROTOTYPE_PART,MON-F-05829,-Z,MON-F-05602,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5449,PLACE_PROTOTYPE_PART,MON-F-05851,-Z,MON-F-05604,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5450,PLACE_PROTOTYPE_PART,MON-F-05857,-Z,MON-F-05606,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5451,PLACE_PROTOTYPE_PART,MON-F-05683,-Z,MON-F-05607,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5452,PLACE_PROTOTYPE_PART,MON-F-05686,-Z,MON-F-05591,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5453,PLACE_PROTOTYPE_PART,MON-F-05687,-Z,MON-F-05609,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5454,PLACE_PROTOTYPE_PART,MON-F-05688,-Z,MON-F-05591,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5455,PLACE_PROTOTYPE_PART,MON-F-05712,-Z,MON-F-05592,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5456,PLACE_PROTOTYPE_PART,MON-F-05738,-Z,MON-F-05595,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5457,PLACE_PROTOTYPE_PART,MON-F-05762,-Z,MON-F-05596,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5458,PLACE_PROTOTYPE_PART,MON-F-05785,-Z,MON-F-05598,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5459,PLACE_PROTOTYPE_PART,MON-F-05808,-Z,MON-F-05600,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5460,PLACE_PROTOTYPE_PART,MON-F-05830,-Z,MON-F-05602,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5461,PLACE_PROTOTYPE_PART,MON-F-05852,-Z,MON-F-05604,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5462,PLACE_PROTOTYPE_PART,MON-F-05855,-Z,MON-F-05605,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5463,PLACE_PROTOTYPE_PART,MON-F-05689,-Z,MON-F-05610,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5464,PLACE_PROTOTYPE_PART,MON-F-05692,-Z,MON-F-05611,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5465,PLACE_PROTOTYPE_PART,MON-F-05693,-Z,MON-R2-00332,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5466,PLACE_PROTOTYPE_PART,MON-F-05713,-Z,MON-R2-00332,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5467,PLACE_PROTOTYPE_PART,MON-F-05716,-Z,MON-F-05615,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5468,PLACE_PROTOTYPE_PART,MON-F-05739,-Z,MON-F-05617,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5469,PLACE_PROTOTYPE_PART,MON-F-05763,-Z,MON-F-05618,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5470,PLACE_PROTOTYPE_PART,MON-F-05786,-Z,MON-F-05621,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5471,PLACE_PROTOTYPE_PART,MON-F-05809,-Z,MON-F-05623,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5472,PLACE_PROTOTYPE_PART,MON-F-05831,-Z,MON-F-05624,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5473,PLACE_PROTOTYPE_PART,MON-F-05834,-Z,MON-R2-00333,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5474,PLACE_PROTOTYPE_PART,MON-F-05853,-Z,MON-R2-00333,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5475,PLACE_PROTOTYPE_PART,MON-F-05718,-Z,MON-F-05628,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5476,PLACE_PROTOTYPE_PART,MON-F-05740,-Z,MON-F-05616,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5477,PLACE_PROTOTYPE_PART,MON-F-05764,-Z,MON-F-05619,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5478,PLACE_PROTOTYPE_PART,MON-F-05787,-Z,MON-F-05621,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5479,PLACE_PROTOTYPE_PART,MON-F-05810,-Z,MON-F-05623,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5480,PLACE_PROTOTYPE_PART,MON-F-05832,-Z,MON-F-05624,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5481,PLACE_PROTOTYPE_PART,MON-F-05741,-Z,MON-F-05617,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5482,PLACE_PROTOTYPE_PART,MON-F-05765,-Z,MON-F-05631,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5483,PLACE_PROTOTYPE_PART,MON-F-05788,-Z,MON-F-05632,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5484,PLACE_PROTOTYPE_PART,MON-F-05874,-Z,MON-F-05743,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5485,PLACE_PROTOTYPE_PART,MON-F-05875,-Z,MON-F-05743,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5486,PLACE_PROTOTYPE_PART,MON-F-05876,-Z,MON-F-05766,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5487,PLACE_PROTOTYPE_PART,MON-F-05877,-Z,MON-F-05766,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5488,PLACE_PROTOTYPE_PART,MON-F-05878,-Z,MON-F-05789,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5489,PLACE_PROTOTYPE_PART,MON-F-05879,-Z,MON-F-05789,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5490,PLACE_PROTOTYPE_PART,MON-F-05880,-Z,MON-F-05719,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5491,PLACE_PROTOTYPE_PART,MON-F-05881,-Z,MON-F-05719,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5492,PLACE_PROTOTYPE_PART,MON-F-05882,-Z,MON-F-05811,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5493,PLACE_PROTOTYPE_PART,MON-F-05883,-Z,MON-F-05790,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5494,PLACE_PROTOTYPE_PART,MON-F-05884,-Z,MON-F-05717,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5495,PLACE_PROTOTYPE_PART,MON-F-05885,-Z,MON-F-05717,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5496,PLACE_PROTOTYPE_PART,MON-F-05886,-Z,MON-F-05812,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5497,PLACE_PROTOTYPE_PART,MON-R2-00334,-Z,MON-F-05714,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5498,PLACE_PROTOTYPE_PART,MON-F-05889,-Z,MON-F-05695,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5499,PLACE_PROTOTYPE_PART,MON-F-05890,-Z,MON-F-05721,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5500,PLACE_PROTOTYPE_PART,MON-F-05891,-Z,MON-F-05721,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5501,PLACE_PROTOTYPE_PART,MON-F-05892,-Z,MON-F-05745,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5502,PLACE_PROTOTYPE_PART,MON-F-05893,-Z,MON-F-05745,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5503,PLACE_PROTOTYPE_PART,MON-F-05894,-Z,MON-F-05745,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5504,PLACE_PROTOTYPE_PART,MON-F-05895,-Z,MON-F-05768,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5505,PLACE_PROTOTYPE_PART,MON-F-05896,-Z,MON-F-05768,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5506,PLACE_PROTOTYPE_PART,MON-F-05897,-Z,MON-F-05791,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5507,PLACE_PROTOTYPE_PART,MON-F-05898,-Z,MON-F-05813,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5508,PLACE_PROTOTYPE_PART,MON-F-05899,-Z,MON-F-05813,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5509,PLACE_PROTOTYPE_PART,MON-F-05900,-Z,MON-F-05813,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5510,PLACE_PROTOTYPE_PART,MON-F-05901,-Z,MON-F-05690,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5511,PLACE_PROTOTYPE_PART,MON-F-05902,-Z,MON-F-05696,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5512,PLACE_PROTOTYPE_PART,MON-F-05903,-Z,MON-F-05695,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5513,PLACE_PROTOTYPE_PART,MON-F-05904,-Z,MON-F-05835,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5514,PLACE_PROTOTYPE_PART,MON-F-05905,-Z,MON-F-05684,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5515,PLACE_PROTOTYPE_PART,MON-F-05906,-Z,MON-F-05691,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5516,PLACE_PROTOTYPE_PART,MON-F-05907,-Z,MON-F-05854,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5517,PLACE_PROTOTYPE_PART,MON-F-05908,-Z,MON-F-05667,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5518,PLACE_PROTOTYPE_PART,MON-F-05909,-Z,MON-F-05685,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5519,PLACE_PROTOTYPE_PART,MON-F-05910,-Z,MON-F-05836,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5520,PLACE_PROTOTYPE_PART,MON-F-05911,-Z,MON-F-05667,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5521,PLACE_PROTOTYPE_PART,MON-F-05912,-Z,MON-F-05668,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5522,PLACE_PROTOTYPE_PART,MON-F-05913,-Z,MON-F-05668,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5523,PLACE_PROTOTYPE_PART,MON-F-05914,-Z,MON-F-05697,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5524,PLACE_PROTOTYPE_PART,MON-F-05915,-Z,MON-F-05723,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5525,PLACE_PROTOTYPE_PART,MON-F-05916,-Z,MON-F-05723,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5526,PLACE_PROTOTYPE_PART,MON-F-05917,-Z,MON-F-05747,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5527,PLACE_PROTOTYPE_PART,MON-F-05918,-Z,MON-F-05747,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5528,PLACE_PROTOTYPE_PART,MON-F-05919,-Z,MON-F-05747,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5529,PLACE_PROTOTYPE_PART,MON-F-05920,-Z,MON-F-05770,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5530,PLACE_PROTOTYPE_PART,MON-F-05921,-Z,MON-F-05793,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5531,PLACE_PROTOTYPE_PART,MON-F-05922,-Z,MON-F-05793,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5532,PLACE_PROTOTYPE_PART,MON-F-05923,-Z,MON-F-05815,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5533,PLACE_PROTOTYPE_PART,MON-F-05924,-Z,MON-F-05815,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5534,PLACE_PROTOTYPE_PART,MON-F-05925,-Z,MON-F-05837,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5535,PLACE_PROTOTYPE_PART,MON-F-05926,-Z,MON-F-05837,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5536,PLACE_PROTOTYPE_PART,MON-F-05927,-Z,MON-F-05837,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5537,PLACE_PROTOTYPE_PART,MON-F-05928,-Z,MON-F-05662,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5538,PLACE_PROTOTYPE_PART,MON-F-05929,-Z,MON-F-05668,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5539,PLACE_PROTOTYPE_PART,MON-F-05930,-Z,MON-F-05662,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5540,PLACE_PROTOTYPE_PART,MON-F-05931,-Z,MON-F-05858,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5541,PLACE_PROTOTYPE_PART,MON-F-05932,-Z,MON-F-05658,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5542,PLACE_PROTOTYPE_PART,MON-F-05933,-Z,MON-F-05859,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5543,PLACE_PROTOTYPE_PART,MON-F-05934,-Z,MON-F-05650,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5544,PLACE_PROTOTYPE_PART,MON-F-05935,-Z,MON-F-05651,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5545,PLACE_PROTOTYPE_PART,MON-F-05936,-Z,MON-F-05651,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5546,PLACE_PROTOTYPE_PART,MON-F-05937,-Z,MON-F-05670,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5547,PLACE_PROTOTYPE_PART,MON-F-05938,-Z,MON-F-05699,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5548,PLACE_PROTOTYPE_PART,MON-F-05939,-Z,MON-F-05699,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5549,PLACE_PROTOTYPE_PART,MON-F-05940,-Z,MON-F-05725,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5550,PLACE_PROTOTYPE_PART,MON-F-05941,-Z,MON-F-05725,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5551,PLACE_PROTOTYPE_PART,MON-F-05942,-Z,MON-F-05749,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5552,PLACE_PROTOTYPE_PART,MON-F-05943,-Z,MON-F-05749,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5553,PLACE_PROTOTYPE_PART,MON-F-05944,-Z,MON-F-05749,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5554,PLACE_PROTOTYPE_PART,MON-F-05945,-Z,MON-F-05772,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5555,PLACE_PROTOTYPE_PART,MON-F-05946,-Z,MON-F-05795,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5556,PLACE_PROTOTYPE_PART,MON-F-05947,-Z,MON-F-05795,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5557,PLACE_PROTOTYPE_PART,MON-F-05948,-Z,MON-F-05817,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5558,PLACE_PROTOTYPE_PART,MON-F-05949,-Z,MON-F-05817,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5559,PLACE_PROTOTYPE_PART,MON-F-05950,-Z,MON-F-05839,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5560,PLACE_PROTOTYPE_PART,MON-F-05951,-Z,MON-F-05839,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5561,PLACE_PROTOTYPE_PART,MON-F-05952,-Z,MON-F-05839,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5562,PLACE_PROTOTYPE_PART,MON-F-05953,-Z,MON-F-05860,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5563,PLACE_PROTOTYPE_PART,MON-F-05954,-Z,MON-F-05639,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5564,PLACE_PROTOTYPE_PART,MON-F-05955,-Z,MON-F-05651,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5565,PLACE_PROTOTYPE_PART,MON-F-05956,-Z,MON-F-05872,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5566,PLACE_PROTOTYPE_PART,MON-F-05957,-Z,MON-F-05641,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5567,PLACE_PROTOTYPE_PART,MON-F-05958,-Z,MON-F-05653,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5568,PLACE_PROTOTYPE_PART,MON-F-05959,-Z,MON-F-05672,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5569,PLACE_PROTOTYPE_PART,MON-F-05960,-Z,MON-F-05672,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5570,PLACE_PROTOTYPE_PART,MON-F-05961,-Z,MON-F-05672,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5571,PLACE_PROTOTYPE_PART,MON-F-05962,-Z,MON-F-05701,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5572,PLACE_PROTOTYPE_PART,MON-F-05963,-Z,MON-F-05727,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5573,PLACE_PROTOTYPE_PART,MON-F-05964,-Z,MON-F-05727,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5574,PLACE_PROTOTYPE_PART,MON-F-05965,-Z,MON-F-05727,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5575,PLACE_PROTOTYPE_PART,MON-F-05966,-Z,MON-F-05751,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5576,PLACE_PROTOTYPE_PART,MON-F-05967,-Z,MON-F-05751,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5577,PLACE_PROTOTYPE_PART,MON-F-05968,-Z,MON-F-05774,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5578,PLACE_PROTOTYPE_PART,MON-F-05969,-Z,MON-F-05774,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5579,PLACE_PROTOTYPE_PART,MON-F-05970,-Z,MON-F-05797,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5580,PLACE_PROTOTYPE_PART,MON-F-05971,-Z,MON-F-05819,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5581,PLACE_PROTOTYPE_PART,MON-F-05972,-Z,MON-F-05819,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5582,PLACE_PROTOTYPE_PART,MON-F-05973,-Z,MON-F-05841,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5583,PLACE_PROTOTYPE_PART,MON-F-05974,-Z,MON-F-05841,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5584,PLACE_PROTOTYPE_PART,MON-F-05975,-Z,MON-F-05841,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5585,PLACE_PROTOTYPE_PART,MON-F-05976,-Z,MON-F-05862,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5586,PLACE_PROTOTYPE_PART,MON-F-05977,-Z,MON-F-05863,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5587,PLACE_PROTOTYPE_PART,MON-F-05978,-Z,MON-F-05634,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5588,PLACE_PROTOTYPE_PART,MON-F-05979,-Z,MON-F-05642,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5589,PLACE_PROTOTYPE_PART,MON-F-05980,-Z,MON-F-05635,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5590,PLACE_PROTOTYPE_PART,MON-F-05981,-Z,MON-F-05643,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5591,PLACE_PROTOTYPE_PART,MON-F-05982,-Z,MON-F-05643,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5592,PLACE_PROTOTYPE_PART,MON-F-05983,-Z,MON-F-05674,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5593,PLACE_PROTOTYPE_PART,MON-F-05984,-Z,MON-F-05674,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5594,PLACE_PROTOTYPE_PART,MON-F-05985,-Z,MON-F-05674,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5595,PLACE_PROTOTYPE_PART,MON-F-05986,-Z,MON-F-05703,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5596,PLACE_PROTOTYPE_PART,MON-F-05987,-Z,MON-F-05729,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5597,PLACE_PROTOTYPE_PART,MON-F-05988,-Z,MON-F-05729,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5598,PLACE_PROTOTYPE_PART,MON-F-05989,-Z,MON-F-05753,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5599,PLACE_PROTOTYPE_PART,MON-F-05990,-Z,MON-F-05753,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5600,PLACE_PROTOTYPE_PART,MON-F-05991,-Z,MON-F-05753,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5601,PLACE_PROTOTYPE_PART,MON-F-05992,-Z,MON-F-05776,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5602,PLACE_PROTOTYPE_PART,MON-F-05993,-Z,MON-F-05799,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5603,PLACE_PROTOTYPE_PART,MON-F-05994,-Z,MON-F-05799,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5604,PLACE_PROTOTYPE_PART,MON-F-05995,-Z,MON-F-05821,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5605,PLACE_PROTOTYPE_PART,MON-F-05996,-Z,MON-F-05821,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5606,PLACE_PROTOTYPE_PART,MON-F-05997,-Z,MON-F-05843,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5607,PLACE_PROTOTYPE_PART,MON-F-05998,-Z,MON-F-05843,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5608,PLACE_PROTOTYPE_PART,MON-F-05999,-Z,MON-F-05843,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5609,PLACE_PROTOTYPE_PART,MON-F-06000,-Z,MON-F-05864,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5610,PLACE_PROTOTYPE_PART,MON-F-06001,-Z,MON-F-05864,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5611,PLACE_PROTOTYPE_PART,MON-F-06002,-Z,MON-F-05637,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
5612,PLACE_PROTOTYPE_PART,MON-F-06003,-Z,MON-F-05645,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
